fips,year,v6_evi_curr,v6_evi_anom,v6_ndwi_curr,v6_ndwi_anom,v12_evi_curr,v12_evi_anom,v12_ndwi_curr,v12_ndwi_anom,r1_evi_curr,r1_evi_anom,r1_ndwi_curr,r1_ndwi_anom,r3_evi_curr,r3_evi_anom,r3_ndwi_curr,r3_ndwi_anom
1003,2005,0.34339514288129885,0.014788791427122305,0.28103324209333985,0.017806872435548016,0.4294994927291173,0.06317287147023992,0.47308718546707157,0.07133470473122916,0.531175570679743,0.07687980554616164,0.6343427671217207,0.18787564078768482,0.5770072074737912,0.03287933758877237,0.6075781302305879,0.0627923345060113
1003,2006,0.3876003656577612,0.0565292156323976,0.261004973049083,-0.005189208681300239,0.4213723326006086,0.04451693087025144,0.3208246089487314,-0.09281698924231602,0.40000155985796415,-0.06710750619997768,0.35343441152745114,-0.12434532160453254,0.5054924120730471,-0.04411534741010048,0.5862960680062952,0.0310448831973833
1003,2007,0.33147171964829225,-0.0076750326102710265,0.2602098966541468,-0.005242969550336318,0.4232643156070339,0.04004416019493673,0.3748979765298309,-0.02548405176945695,0.4777093760568145,0.020187096598869747,0.44086236460018724,-0.019153751159720067,0.6007983196652015,0.05749275266921117,0.6092559309446564,0.04956976282183301
1003,2010,0.5237418439716313,0.1704141371158393,0.5286375743514247,0.2620029407333265,0.5572061465721041,0.15299858944050387,0.46047048440363947,0.07040240918806007,0.5165524822695035,0.05611280535855012,0.5690824490864171,0.12684058824085137,0.44095082742316744,-0.10665070921985892,0.44429250315317126,-0.10521081238020313
1003,2011,0.36606883487235214,0.003442886303210324,0.27556984567183096,-0.005571833426722017,0.3705936161697017,-0.035621767465241205,0.2614424067430944,-0.11944482047356231,0.41655555762028623,-0.050945836930730126,0.33002159011449195,-0.12900903275424114,0.45974531075788316,-0.09937290524314601,0.464069873634599,-0.10805861710492776
1003,2012,0.5012153638419367,0.12869008552926353,0.42103792968585213,0.11910028579220311,0.5207971693048525,0.10329410157965768,0.48473483879824153,0.09985945855070605,0.476541912384162,0.0079203321236479,0.4076307451913005,-0.04585352615095234,0.45500822365745336,-0.10881934689857048,0.5103899315050873,-0.06539429409546837
1003,2013,0.46220113960114045,0.09082841563786076,0.4014595928858891,0.10235434961106071,0.5054944444444451,0.08947468977524614,0.48988430066310557,0.11477317096975648,0.5161883024251069,0.0476918494336539,0.5563182342293383,0.10567500110904965,0.42540028490028453,-0.13457628363406154,0.5489704067366362,-0.028401757538008776
1003,2014,0.4350646706586829,0.06954734530938178,0.42027286828000127,0.12267727790270555,0.5002103792415163,0.09189640718562836,0.46509318358750945,0.10586256663350474,0.49487504990019976,0.03954022918306843,0.49551006406806625,0.0521381541638975,0.4799205588822349,-0.0591596801615894,0.4718205506148747,-0.10142162152887868
1003,2015,0.4708928783382784,0.10113035608308585,0.4781302234961976,0.1813157596682604,0.48809851632047474,0.07473905044510454,0.48450159371882123,0.11628721108306456,0.5054188427299711,0.04973170623145451,0.5221483639962397,0.08703815135355392,0.45715608308605343,-0.09811663204747795,0.48117446180256984,-0.10379153872988622
1003,2016,0.4611480510907376,0.10065956363672207,0.4154774918694014,0.11633402389893555,0.5127046192822935,0.1095712063905564,0.532707213732483,0.17967076025272,0.5082542032518921,0.06050910285581701,0.5426971533117761,0.12082243647585339,0.4299112709967375,-0.12727310096654393,0.5162056706198737,-0.06187000367498674
1003,2017,0.5511574638844308,0.17924086677367634,0.5263546923307086,0.19992096311714797,0.5340913322632419,0.11633019261637206,0.5744737581744489,0.19356974581715797,0.4915351524879613,0.025847512038523313,0.5615727423299025,0.10560076698745047,0.42463354735152486,-0.14585382022471843,0.45954464727018396,-0.13672517099377335
1003,2018,0.5216954094846841,0.1468623157988755,0.5237006825878571,0.20076287470433535,0.5714325444315443,0.1581355104045728,0.5615966755082852,0.18156638135223063,0.5457169598999736,0.08510120121461201,0.5911753395266706,0.14027816723560094,0.49125959632044275,-0.08122012414039542,0.47155453692236116,-0.11879405238965202
1003,2019,0.48350114795918386,0.09202729591836711,0.4088118114238092,0.0543989727255601,0.5012015306122446,0.06755043367346852,0.5103001559287678,0.09832630918309282,0.5259221938775519,0.05202841836734756,0.5217582969390567,0.04524302690249554,0.5028160714285713,-0.07813188775510216,0.4716881873008667,-0.12022712175242334
1003,2020,0.505874831081081,0.1271815709459454,0.4564719646082551,0.11626424168604166,0.5547726351351349,0.13700682432432365,0.45038374640414974,0.0519304370546933,0.5169160472972969,0.0526345945945943,0.5331831084076826,0.06495688584215492,0.4829596283783784,-0.09664657094594581,0.5118541321715665,-0.06730356266958182
1003,2021,0.4462043889104496,0.06774097289222336,0.4516956224004023,0.1274406732714755,0.5011251033528512,0.08121245114155101,0.45979060178521397,0.06684039748945453,0.47638807097177005,0.0060205281803441535,0.5399753955189679,0.07796527883712168,0.5075006579475243,-0.07189047952442262,0.545993663372395,-0.033847541052219765
1003,2022,0.5131959054923315,0.13560005223561816,0.5233732531717602,0.17756118611587973,0.5046001810534841,0.08646904975034903,0.4761351186165695,0.06725531195305401,0.5172990613368771,0.05337666800099433,0.5072140226859025,0.02955485166017141,0.4901573337906528,-0.09272303748144456,0.5724173472492821,-0.014846042909240853
1003,2023,0.5558739129374071,0.17344690002477348,0.4366960848805658,0.08388574161068457,0.5501672047426588,0.12817943273722704,0.5164449777966594,0.11495224632840001,0.533151521773568,0.06423948502075394,0.5520773069852719,0.06247772264838919,0.4571214908628596,-0.12313086214590052,0.5025349253031342,-0.08717584046390048
1003,2024,0.405881172088564,0.002020761841319607,0.3537664033546738,-0.015138220299510063,0.43496055265961325,-0.0012511591139405809,0.3822219792626478,-0.03136061522381817,0.5676142002412738,0.09031123704921307,0.598961737827946,0.10326707634168714,0.5787199318527432,0.004094660053788113,0.6138102748357962,0.034754721249477094
1005,2002,0.3309952662721894,-0.010044378698224832,0.28040426630972654,0.01061896931741052,0.40384378698224854,0.044169822485207066,0.36844292993067573,0.02987070289509497,0.4892769230769229,-0.012108875739645197,0.48141343533362047,0.001023398667935771,0.5441834319526625,0.029997337278106384,0.5656421824214264,0.07979296131360092
1005,2003,0.38114437869822465,0.04345285996055187,0.3687833670528471,0.09545841362139401,0.5270272189349111,0.15262998027613395,0.5389783337183365,0.19031903152999946,0.5177603550295858,0.02041084812623245,0.5496843866734236,0.0689532171184275,0.543139644970414,0.018954437869822205,0.6147109604918052,0.10226408561277955
1005,2004,0.39662781065088754,0.048073076923076885,0.36146256575336044,0.06427300891655907,0.44910710059171627,0.03655236686390578,0.555881666768804,0.1594721217505094,0.5684343195266274,0.06598210059171594,0.546776769121017,0.0488072952864142,0.5071088757396451,-0.021814940828402407,0.5708119543172898,0.03279905803506933
1005,2005,0.36741775147929,0.009248402366864028,0.33155374406432186,0.021509585444208557,0.4465550295857986,0.026689822485207015,0.4546666555474031,0.02623374220843888,0.5043473372781065,-0.011301301775147765,0.598482640930775,0.09075170803888899,0.5339366863905327,0.009375857988165648,0.6193331905717132,0.07476048268247892
1005,2006,0.3543473372781063,-0.005363412228797104,0.27339283422803856,-0.04023625529944258,0.37155029585798816,-0.05276321499013803,0.32451231910596634,-0.10837718615068298,0.46059822485207114,-0.0531668639053251,0.39791318629971845,-0.12494303126531531,0.5126402366863906,-0.013483234714004033,0.5414214430290722,-0.015611345307242064
1005,2007,0.38295207100591727,0.02400752324598482,0.3575982077827229,0.04971715472659055,0.38056094674556223,-0.03621496196111568,0.33765858854309055,-0.079750464858859,0.4452485207100591,-0.06092130177514782,0.39166408258901697,-0.11334313050954337,0.5201852071005919,-0.004012087912087736,0.5582623849861957,0.0034597888366300067
1005,2010,0.5756706896551725,0.1981129310344828,0.5270982017345229,0.20851397440117325,0.5799413793103447,0.1455249999999999,0.515657602571027,0.10273805089165461,0.6221379310344828,0.11899379310344826,0.603938649175772,0.1220457156742224,0.4510241379310345,-0.09920913793103464,0.44699102997351386,-0.13564553198937596
1005,2011,0.4180851351351351,0.037557972972973086,0.35548026728515386,-0.003029458050671674,0.4371945945945949,-0.0011235135135132523,0.45865002301596663,-0.0041943935969303014,0.4339000000000001,-0.0778230405405404,0.43896881046839303,-0.0861757275356369,0.48280743243243246,-0.05936182432432441,0.5579050152641369,-0.046085942660405776
1005,2014,0.49364368445583784,0.07962730365882087,0.4785794695361265,0.10789259962579201,0.5695482754602654,0.1294853833605218,0.5134566635745372,0.0710057177413973,0.5825095898391982,0.07644309368445568,0.5629951885092207,0.08018564540240741,0.49139103938475864,-0.05618720228385027,0.5653047878015002,-0.024390309337476213
1005,2015,0.5185364684634621,0.13367389135871066,0.5083608489548103,0.17201985662142222,0.5404500555709921,0.12252680327868865,0.4763035391969596,0.09100251190234104,0.5790479299805501,0.08280235621005844,0.5946383351935864,0.13096115215631082,0.4093974715198668,-0.14826994165045843,0.49001218227322146,-0.09221616262520255
1005,2016,0.47853506493506504,0.10819928571428589,0.4787760171421876,0.15174282858600635,0.5444844155844155,0.12752870129870114,0.49336008476176135,0.09002720116371893,0.4902032467532467,-0.007910389610389756,0.5673807908435036,0.0971390336614909,0.43077272727272736,-0.1141589610389609,0.46926520859477244,-0.11586551290508013
1005,2017,0.47095000000000004,0.009739166666666632,0.47255708898677845,0.038892015515748835,0.59365,0.12268999999999991,0.6284961666646506,0.14184323111507846,0.47928333333333334,-0.03893916666666658,0.5867092824897273,0.03730936556056652,0.5843166666666667,0.055769999999999986,0.659535094308049,0.050024004722288185
1005,2020,0.47895719415848714,0.051593749900247676,0.5802597034904355,0.17780511690347167,0.5678915210278507,0.09839731106854971,0.5491958322290686,0.06747114841755014,0.5717551033437075,0.04884942901603995,0.6304595581113629,0.08869894864415606,0.4655597119144523,-0.08443469076689786,0.46024239636645287,-0.13403720124224733
1005,2021,0.4428655025710087,0.05135001346718904,0.3917271267879685,0.005731300783421045,0.5264608533300685,0.08508085669686577,0.5531021792344315,0.1029019774956148,0.5635370317091087,0.0624149773506365,0.6227093404364981,0.08802160542360737,0.5795944264201762,0.01088680215475002,0.6360902543141754,0.022416179133621816
1005,2022,0.5688767482192627,0.1846657206565498,0.5036243526374024,0.13843907239119102,0.5989788974914835,0.14862096066893787,0.56841438897755,0.1277838323121413,0.5648109507587488,0.032650086714152926,0.5775937502012523,0.012138761085009442,0.47255284608237863,-0.13477648126354896,0.5638678081243832,-0.07235005299167185
1005,2023,0.5622749195471924,0.1602487670843898,0.5176860105403194,0.1318200875710357,0.6065807272933788,0.1375140654223304,0.6232773923328107,0.15593543327847637,0.578463987430432,0.0538876026956423,0.6256325611756564,0.0729637443470269,0.4413137167303975,-0.13794784197175675,0.51704294744691,-0.09013415575216444
1009,2001,0.42882125719939196,-0.04433098830430021,0.4370129522526028,0.038847965803214535,0.45448982368114194,-0.054448500053002,0.5071858887161137,0.03562073739229621,0.5872653651814419,0.05332595667997553,0.6227251495791817,0.10132582210863894,0.584459128652698,0.08497697961202816,0.6255862360555536,0.19400680093364064
1009,2002,0.4564091516200839,0.005422400268541683,0.4578681182920978,0.04027914894110263,0.4957981237412103,0.014084050033567497,0.481056229049224,-0.008319290970741355,0.5809762799901061,0.020373893148651567,0.5655257654347758,-0.006536473090085981,0.599030013073743,0.05705937422705931,0.6067906143717464,0.078207778783013
1009,2003,0.5177201865658457,0.06492596845812293,0.4513354601049108,0.020320107773547924,0.48787909614501235,0.001470339092846995,0.5509126596181536,0.06431023658843504,0.5627884703720715,-0.004605214185600004,0.612251718208161,0.04236830404666114,0.5769673863114382,0.01597695605573468,0.6101537219101626,0.05550162672709147
1009,2004,0.48639557966149616,0.01736986943924229,0.519491695149322,0.08339631587457208,0.5699606975018549,0.08318435567647758,0.5666769831656248,0.06399700098879757,0.5742328468958693,0.007990465884597397,0.6136227355860623,0.03314724541289693,0.6190499699657253,0.05406530069608839,0.6292358377446987,0.0607083358798548
1009,2013,0.5213765289256195,0.02495719898283505,0.5068522306144654,-0.012695212228778785,0.5456013528289893,0.03599393286713293,0.6165030118544591,0.08794874926714469,0.5613831354100444,0.025507605848696824,0.6356825068721799,0.09392481234101457,0.6420465251112524,0.08194538766687853,0.6410111541685319,0.04417804268938175
1009,2014,0.47148113693703375,0.01166881528799213,0.5386964438232156,0.06159494628452822,0.5404693434966986,0.046777824628267795,0.6425122051190364,0.13449430546817331,0.6383329486284822,0.11727095147350874,0.6584419312843839,0.12386258266488359,0.5803425224112946,0.010526399699393951,0.6000333247844502,-0.003539396497606262
1009,2015,0.5443361669713592,0.07019802071907427,0.5836597867578058,0.07174466258494139,0.5905932236441194,0.08521527726995692,0.6250867860761573,0.08885776792714073,0.5888052711761118,0.050604244972577206,0.6515478423345921,0.10493552443259091,0.5105397653869593,-0.05962505575868349,0.5585425062163549,-0.038384244358650954
1009,2023,0.5636285402437974,0.08870868202645521,0.49932550623345073,0.0028961946004617545,0.5658441882078322,0.05157955584853391,0.6417783011843763,0.10827468554749897,0.6059136119996537,0.04485494704763493,0.6377720440063102,0.04993135142583638,0.5805119585890901,-0.012474900146969281,0.6607024819787473,0.04771148537176417
1013,2001,0.3487497639544569,0.04084549529892467,0.2938316793570024,0.0723008377043409,0.32590011504740757,-0.0047874717340422035,0.5129076572501926,0.20513958177331876,0.4775907803387949,0.02161022731780865,0.4257641921881504,0.046414264093531055,0.4633385012099813,0.03228305629388656,0.5470851924048514,0.16384238299080128
1013,2002,0.37049386281588453,0.0421668465108897,0.2544240105251601,-0.0032572499796719168,0.3451660689491017,0.016872218034673037,0.33199213183439613,-0.07834573452913723,0.47676908001745544,0.009983413337564917,0.4270467228231281,0.02448966268174313,0.4997193835045819,0.052522410441543876,0.4871566944066034,0.02199269349715277
1013,2003,0.4031092871027888,0.0607266552941641,0.4518090917464179,0.19521358123480975,0.45738192168841985,0.12346399809576702,0.5105727891526464,0.1263501676321589,0.49758835640893395,0.02747488528318842,0.5709441989113152,0.16022391787601586,0.5857450708136629,0.12104062760344347,0.6171137499618521,0.1446188512200169
1015,2007,0.3610123711340207,-0.051605449189985275,0.3496822886781006,-0.060544488245775074,0.4020907216494847,-0.04622150220913107,0.3019227580604641,-0.16035495387077286,0.4237711340206188,-0.1056416789396169,0.348302077969341,-0.16250692755346552,0.49145257731958775,-0.08640382916053019,0.5533739288136814,-0.016197522937001052
1015,2010,0.5669724024550635,0.15379138404208675,0.642267711120685,0.2413339241404781,0.5699691801841299,0.12302434940815432,0.6193486103934832,0.17599090327581624,0.6207555984217447,0.11065325778167456,0.640150972358137,0.1546538413011333,0.46920442349846575,-0.1016097198597104,0.4902497093762293,-0.08682371122776872
1015,2011,0.44067167381974276,0.01614606811574143,0.43682949670505633,-0.03437713455563374,0.5503776131801189,0.11127896165028373,0.5583643944834724,0.07804194722122937,0.5463634639346532,0.03234446628824572,0.5848117609880082,0.05871753849124306,0.5366595458950575,-0.01631061054963312,0.5528956279242084,-0.05177385164637349
1015,2012,0.5384408536585367,0.12054534338896028,0.47511256300107585,0.03437332378409702,0.5721443517329908,0.1212393292682924,0.5762450949369267,0.11383935106741316,0.5144132434745399,0.010904057552417301,0.541106367039705,0.05300249097512888,0.46301099700470716,-0.10392631685922105,0.5059003630278976,-0.08269091944104678
1015,2013,0.4492765672950461,0.021558430826078778,0.4449544930710462,0.01179916842148454,0.5300695810108347,0.055238824763574834,0.5116192518043451,0.047034671379596826,0.569315563349408,0.049565784430387505,0.5995952674773034,0.09323215990579659,0.5587533256090684,-0.012594508047849007,0.6557590504137534,0.05929121481277455
1015,2014,0.46350510486287166,0.025345249673503822,0.509245988224797,0.04299611256623381,0.6115934470308059,0.15500837942690304,0.6140947074604084,0.14099648673854787,0.5546360451716983,0.06325825305369853,0.6760697096788475,0.18686396228765412,0.561850806637474,0.033072192517477284,0.5814967811161814,0.008009063759608193
1015,2021,0.45955125799790997,0.01945158479696152,0.40168420164824903,-0.0469602702626572,0.5782810165948661,0.10104138137602275,0.6046270471469787,0.12537228645279963,0.6166945346554845,0.10031178413928499,0.6105360563753808,0.07424716556821143,0.5564116317010376,-0.02696806418720865,0.6300407434670152,0.02205601097188281
1015,2022,0.4983141863161964,0.06330854089451782,0.48479281638293825,0.03632333436157831,0.5252904590827444,0.05414558812160386,0.590785992653066,0.10905875663412606,0.5755107869665066,0.060698243707223654,0.6245610835780351,0.0980094010553707,0.572658707564974,-0.008091575524682648,0.6575370444581419,0.03791841961797404
1015,2023,0.535754417813076,0.10328315801203469,0.5130714805029675,0.059696776705992105,0.59387637822396,0.12310623619749977,0.6532134702214543,0.17714160892355585,0.6283840589987238,0.10093088964078079,0.6569681483893539,0.11652594771368019,0.5787088538606479,-0.01056913527969705,0.6462669528800669,0.0217913637908147
1015,2024,0.5239393703020844,0.08311026217152534,0.5598531768853321,0.09974530834478601,0.5169157080049435,0.03538724800940063,0.5569368828206446,0.06484110834029488,0.4602001539801854,-0.07565167514233023,0.5452274285942581,-0.005958197909160301,0.5503050955284966,-0.04095285045687558,0.6388568297170447,0.01573454410448938
1019,2001,0.3311859897559508,-0.042189311539620356,0.31817398762913757,0.05360409523355675,0.3308172265742694,-0.11425985989755982,0.3582139195940915,0.02765675667475287,0.5136293913829468,-0.007715697499246055,0.5569456559166188,0.12088814448186602,0.6302457517324493,0.11007150497137697,0.6864889351036547,0.22962824700262935
1019,2002,0.42066957667972266,0.06838893115396183,0.3394592006694817,0.04808726065712238,0.4450568469418498,0.057109690418800874,0.3921685465676466,0.04778300531093166,0.5684142964748417,0.05092705634227179,0.5337607973237382,0.03725921364805196,0.6145038942452542,0.03929389499849345,0.602100838530623,0.030426026928283112
1019,2003,0.38057747062368175,0.005500514713266846,0.34069661095064707,0.03329558405258032,0.4495384076529074,0.04255468765692472,0.4290130022355288,0.06869979254183667,0.4363141910213921,-0.09814873455860224,0.5394948903383211,0.030573568779950877,0.5985853570352515,0.010277392788992867,0.6131447789020117,0.0313279583235776
1019,2004,0.4619402832178367,0.0854881986291054,0.41644275716804247,0.10071783425683029,0.5357775233504064,0.1181551314401924,0.569653219665637,0.19216506183648574,0.6207906146429647,0.11086487270262113,0.6513579231754092,0.1347932094220512,0.6550521542633324,0.06417484181982525,0.6943383205906248,0.10468951043129626
1019,2005,0.33134711509490816,-0.06220260921964477,0.30785972546789236,-0.02800876429468574,0.4328921738475445,-0.00836124435070773,0.38996890856953087,-0.02595226162691755,0.5159971075625188,-0.016101608918348886,0.6043316242580049,0.06080826862023714,0.6900409310033139,0.0863286501958418,0.6834874015268401,0.07290068928125193
1019,2006,0.38286727930099435,-0.00031534347695078013,0.31012217124934516,-0.021078191130785184,0.41041594606809256,-0.0294439314050422,0.33769806842382943,-0.0738977248347995,0.5177746535100936,-0.011640461484383136,0.4445062452293092,-0.10915182184516509,0.45854536004820734,-0.15955502912523867,0.46098047643089785,-0.16175635069489896
1019,2007,0.3313044968363964,-0.05183307687341282,0.29950229922875327,-0.028686892989836454,0.36138501807773427,-0.07426858348039428,0.25112156347828557,-0.14991741194680053,0.43706128351913226,-0.09069090840614674,0.36675476208078156,-0.17131018758724076,0.5478746083157582,-0.04743220526836789,0.5926846640087513,-0.0069441130177742005
1019,2010,0.49552349240327875,0.06347876807810754,0.5222590643017062,0.108199465429282,0.5514127682347413,0.09483262439304552,0.5847004017687545,0.1261614606752604,0.5841372317652588,0.0693728799665847,0.5979604745555634,0.07263446418467334,0.4417554560643242,-0.12099616952957759,0.4917079201141287,-0.09882373942471306
1019,2011,0.418555566084563,0.005585388294752025,0.3642358123095695,-0.029543505988368524,0.46988958079509074,0.0276780185912191,0.45302224232199606,0.02015203871364224,0.5168837845765082,0.00624762285095426,0.5291962368622788,0.0156459726471343,0.6265805288570013,0.06123386512341511,0.6161206841153539,0.03436362616532895
1019,2012,0.5410130083620752,0.135265390561028,0.44932968366995485,0.07539121018420913,0.5767441738418404,0.13944253901888326,0.5530501194726215,0.14033008507879613,0.5279622130964495,0.01927260737947012,0.5061613585551314,0.008879539646354073,0.49912482816803494,-0.07220013634897471,0.607363258387266,0.023466980553268568
1019,2013,0.3985411034091468,-0.022344567442893648,0.4183826020535259,0.01454943651101337,0.46614879742463833,0.008212268982189075,0.45818594442871036,0.003959386626006867,0.5491074312990285,0.04625537211998609,0.5444369240279571,0.027451192829160198,0.566473318861315,-0.004327745078692269,0.6699803289358289,0.06458931812173418
1019,2014,0.43563066008095713,0.010344743464218875,0.4786844017971135,0.060439511613539776,0.5743836901404337,0.12465527582528396,0.5829886843441736,0.12705278235055245,0.6141078385527032,0.11896985094474766,0.6696033410209936,0.1697646736142137,0.6133398240563489,0.06512780304248078,0.6536687476675173,0.062482138861832626
1019,2015,0.47845113973047887,0.06118650410972021,0.46770415735423837,0.0758480851623633,0.47811766701710806,0.022321738268183455,0.5150362782497028,0.07279317113957101,0.5624669836566955,0.05213949010800012,0.5741776269595444,0.07217397117462832,0.4812204554143173,-0.0853073575934244,0.552368563849164,-0.045002771723880786
1019,2016,0.44135080893942036,0.019538546603262097,0.5358163365976873,0.13476982117490544,0.5399184540568212,0.09722503522692083,0.5020295839136237,0.07433162795629261,0.5369103026955668,0.03751582880928983,0.5172002829007457,0.028338171857096972,0.5682256813007691,0.009077730254738459,0.6268208345334169,0.03675867861577864
1019,2017,0.4710957230567895,0.05201032411210316,0.4736791288959191,0.05287712500248182,0.5062077338605265,0.06416519832375017,0.5085622202134262,0.07906307320386285,0.5487286145878288,0.06496374343909644,0.590629156344685,0.11181458120646914,0.5738175337964833,0.03046789090453428,0.6433106818169148,0.05546506498965065
1019,2020,0.4403117031543659,0.006320623761873478,0.45989767216349214,0.01140133988125952,0.49769071874841264,0.030725361812363516,0.5024204087563088,0.023914138965432152,0.5960701935287248,0.07903417117895084,0.6190876911713049,0.08835338440137419,0.5862280266165493,0.006660560166607654,0.6197274981998816,-0.0034348022443575488
1019,2021,0.460650345075243,0.04989496459471909,0.3834919123060249,-0.018386622080455495,0.5587702371199967,0.11281914612113042,0.5250880740938908,0.0968480708440046,0.5944985961329128,0.084720426434447,0.6065501187357258,0.11483508668665499,0.583381664440978,-0.013138614424706097,0.6452075022051746,0.02735409283578083
1019,2022,0.48798022521229,0.07333174149813337,0.4545102802856285,0.02638072807644981,0.5275375661484188,0.07694521136727289,0.5577752237099329,0.09713717968563662,0.5779921811543671,0.06761726699347759,0.6267414920474059,0.10474521996616248,0.5877253199737457,0.009404495938794444,0.7045591162536947,0.08177656863019978
1019,2023,0.46058265327349945,0.03744654977364292,0.42214544859131026,-0.01803300174508049,0.5560044171694059,0.10107125035909947,0.538937383223051,0.07962729711119387,0.5747689341931905,0.061186167791019375,0.6323253524854396,0.10108763082175909,0.55522062468424,-0.013542474367738255,0.6196543910409248,-0.004372707974792611
1019,2024,0.4796617809345495,0.052755591746163455,0.4775022016113222,0.04029417885500158,0.4688055494467394,0.003795832367480545,0.45556551743723184,-0.012511153466886804,0.4482795318335367,-0.07285756426639683,0.5044205942002978,-0.04031346268375735,0.5634190099755316,-0.005589604743083454,0.6364413930100234,0.01595235721688404
1021,2023,0.5402885714285716,0.0954585714285715,0.5903995206616137,0.10165646429934477,0.540832857142857,0.05147742857142851,0.7010142928307448,0.17492272597107517,0.5914285714285716,0.07502500000000056,0.6545660183490983,0.08066868770776459,0.49287000000000003,-0.047408571428571245,0.6117303333175854,0.018713062708745176
1021,2024,0.47592571428571456,0.02043771428571467,0.5850352796756222,0.08210997132290176,0.5069628571428572,0.015125999999999973,0.5383180326328179,-0.004999540128881486,0.45846428571428594,-0.06495214285714274,0.6059321375537663,0.023656883002419304,0.49121857142857156,-0.04115114285714255,0.6326050085352151,0.03859098885425738
1031,2003,0.4083562508882465,0.07159217237513221,0.30924524269830067,0.04765759313266954,0.49201752096262297,0.21283066030287262,0.4788661112664097,0.12036745753699019,0.47724918755033413,0.010827341023576409,0.49896117873120294,0.07404521363107275,0.5706551719645645,0.0837445449808134,0.6164459180552312,0.137367198686826
1031,2004,0.38865114998341943,0.033989028376521735,0.3395356253984692,0.06603357754967049,0.43399878606281694,0.10160426032734876,0.465878787622976,0.07715491433650357,0.5287893576199721,0.059660675837320265,0.5147433257065328,0.07131605719863432,0.5318606731725801,0.0240139099436254,0.5248750989610629,0.011454579920950558
1031,2005,0.3612420827609077,-0.0002178445212943636,0.28368029650488313,-0.003028466853849887,0.4142950080534365,0.061579630252498574,0.4170340308593546,0.013002583065831963,0.47769866526126303,-0.0033621516888531766,0.5350192064085665,0.0773287264609413,0.5028152896868633,-0.009834255530816183,0.5785437871443457,0.06283235212004334
